sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
103,"Boston University Terriers",15,2.7,3.7,2.7,1.025,2.2,1.1,1.1,51.5,53,10,10,0.21,7.5,50,1.9,1.1,0.9,55.2,0.3,0.1,0.2,25,0.12
104,"George Mason Patriots",15,2.7,3.2,2.8,1.024,2.1,1,1.1,48.4,53.2,12.2,12.2,0.35,12.2,48.8,1.3,0.8,0.5,63.2,0.8,0.2,0.6,25,0.39
105,"Nebraska Cornhuskers",16,3,3.6,3.1,1.021,2.6,1.4,1.2,53.7,56.1,10.4,4.2,0.1,2.1,50,1.9,1.3,0.6,66.7,0.7,0.1,0.6,18.2,0.27
106,"Charleston Southern Buccaneers",17,3.3,4.2,3.4,1.018,2.9,1.1,1.8,38.8,53.1,7.1,8.9,0.16,7.1,37.5,0.9,0.3,0.6,33.3,2,0.8,1.2,41.2,0.69
107,"Wright State Raiders",17,5.3,6.4,5.4,1.011,4.5,1.9,2.5,43.4,49.3,5.6,16.7,0.32,15.6,46.7,2.9,1.4,1.5,49,1.6,0.5,1.1,33.3,0.36
108,"New Orleans Privateers",15,2.5,2.7,2.5,1,1.8,0.8,1,44.4,53.7,7.9,23.7,0.63,23.7,44.7,0.9,0.5,0.4,53.8,0.9,0.3,0.6,35.7,0.52
108,"Florida International Panthers",14,1.4,1.5,1.4,1,1.1,0.6,0.6,50,53.1,10,15,0.31,15,50,0.9,0.5,0.4,58.3,0.3,0.1,0.2,25,0.25
108,"Alabama Crimson Tide",17,2.8,3.5,2.8,1,2.2,1.1,1.1,48.6,56.8,12.8,10.6,0.24,8.5,46.8,1.4,0.7,0.6,52.2,0.8,0.4,0.5,42.9,0.38
108,"Abilene Christian Wildcats",17,1.6,2,1.6,1,1.4,0.6,0.7,47.8,54.3,10.7,10.7,0.22,7.1,46.4,0.8,0.5,0.3,61.5,0.6,0.2,0.4,30,0.43
108,"Eastern Washington University",16,1.3,1.5,1.3,1,1.2,0.6,0.6,47.4,52.6,4.8,9.5,0.16,9.5,42.9,0.8,0.4,0.4,53.8,0.4,0.1,0.3,33.3,0.32
108,"Iowa State Cyclones",16,1.1,1.3,1.1,1,1,0.6,0.4,56.3,56.3,11.1,0,0,0,50,0.8,0.6,0.2,75,0.3,0,0.3,0,0.25
108,"Drake Bulldogs",14,1.4,1.7,1.4,1,1.3,0.7,0.6,55.6,55.6,10,5,0.06,5,50,1,0.7,0.3,71.4,0.3,0,0.3,0,0.22
108,"Vanderbilt Commodores",16,3.1,3.6,3.1,1,2.5,1.3,1.3,50,53.8,6,16,0.38,16,50,1.9,1.1,0.9,54.8,0.6,0.2,0.4,33.3,0.23
108,"Indiana Hoosiers",17,2.3,3,2.3,1,1.8,0.9,0.9,50,56.7,15.4,12.8,0.27,12.8,46.2,1,0.6,0.4,64.7,0.8,0.2,0.5,30.8,0.43
108,"Maryland-Eastern Shore Hawks",20,2.8,3.2,2.8,1,2.5,1.1,1.4,42.9,45.9,1.8,14.5,0.27,14.5,47.3,2,0.9,1.1,46.2,0.5,0.2,0.4,30,0.2
