sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
207,"Kennesaw State Fighting Owls",10,8.9,10.8,7.4,0.831,6,2.5,3.5,41.7,45,18,15.7,0.47,11.2,41.6,5.3,2.1,3.2,39.6,0.7,0.4,0.3,57.1,0.12
207,"Wisconsin-(Green Bay) Phoenix",13,8.2,10.8,5.2,0.642,5.8,1.9,3.9,32.9,36.2,20.8,8.5,0.22,7.5,30.2,4.5,1.5,2.9,34.5,1.4,0.4,1,27.8,0.24
207,"Wisconsin Badgers",12,8.8,10.8,7,0.792,6.5,2.5,4,38.5,41.7,16,11.3,0.31,10.4,37.7,4.6,2.1,2.5,45.5,1.9,0.4,1.5,21.7,0.29
211,"North Dakota State Bison",12,8.8,10.7,8,0.914,6.4,2.8,3.7,42.9,46.8,14.3,18.1,0.42,17.1,42.9,5.7,2.3,3.4,39.7,0.8,0.5,0.3,66.7,0.12
211,"Oregon State Beavers",13,8.5,10.7,6.8,0.802,6.3,2.8,3.5,45.1,49.4,20.7,8.1,0.18,7.2,36.9,5.2,2.3,2.8,44.8,1.2,0.5,0.6,46.7,0.18
213,"Towson Tigers",11,9.2,10.6,8.2,0.891,7.2,3,4.2,41.8,47.5,14.9,10.9,0.24,9.9,39.6,5.3,2.2,3.1,41.4,1.9,0.8,1.1,42.9,0.27
213,"James Madison Dukes",14,9.3,10.6,5.7,0.615,6.6,2.2,4.4,33.3,36.6,23.8,6.9,0.16,6.9,28.5,4.4,1.8,2.6,41,2.3,0.4,1.9,18.8,0.34
215,"Nevada Wolf Pack",11,8.2,10.5,4.7,0.578,5.9,1.7,4.2,29.2,30.8,16.7,12.2,0.32,11.1,27.8,5,1.5,3.5,30.9,0.9,0.2,0.7,20,0.15
215,"Fairleigh Dickinson Knights",11,8.5,10.5,6.2,0.723,6.6,2.5,4.2,37,43.2,19.1,3.2,0.08,1.1,31.9,4.8,1.6,3.2,34,1.8,0.8,1,45,0.27
215,"Toledo Rockets",10,8.5,10.5,8.8,1.035,5.9,3,2.9,50.8,54.2,16.5,16.5,0.44,11.8,49.4,5.1,2.6,2.5,51,0.8,0.4,0.4,50,0.14
215,"Georgia State Panthers",13,9.2,10.5,5.2,0.563,6.4,1.7,4.7,26.5,29.5,19.3,11.8,0.33,9.2,28.6,4.8,1.3,3.5,27,1.5,0.4,1.2,25,0.24
215,"Long Island University Sharks",10,8.8,10.5,6.7,0.761,6.4,2.3,4.1,35.9,40.6,17,13.6,0.33,10.2,36.4,4.2,1.7,2.5,40.5,2.2,0.6,1.6,27.3,0.34
215,"Canisius Golden Griffins",11,8.3,10.5,4.4,0.527,5,1.5,3.5,29.1,32.7,29.7,9.9,0.33,6.6,26.4,4.4,1.1,3.3,25,0.6,0.4,0.3,57.1,0.13
221,"Boston College Eagles",14,8.7,10.4,5.6,0.639,6.7,2.3,4.4,34,36.2,18,5.7,0.14,5.7,31.1,5.4,2,3.4,36.8,1.3,0.3,1,22.2,0.19
