sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
128,"Texas Southern Tigers",11,4,4.1,2.8,0.705,2.5,0.8,1.6,33.3,35.2,27.3,15.9,0.44,13.6,31.8,2.2,0.7,1.5,33.3,0.3,0.1,0.2,33.3,0.11
128,"Ohio Bobcats",9,3.7,4.1,2.6,0.697,2.4,0.8,1.7,31.8,34.1,21.2,15.2,0.41,12.1,33.3,2.1,0.7,1.4,31.6,0.3,0.1,0.2,33.3,0.14
128,"Villanova Wildcats",12,3.3,4.1,2.1,0.625,2.3,0.7,1.6,29.6,29.6,17.5,15,0.44,12.5,32.5,2.2,0.7,1.5,30.8,0.1,0,0.1,0,0.04
128,"Princeton Tigers",13,3.3,4.1,2.8,0.86,1.8,0.6,1.2,33.3,35.4,16.3,27.9,1,27.9,46.5,1.6,0.5,1.1,33.3,0.2,0.1,0.2,33.3,0.13
128,"Southern Utah Thunderbirds",12,3.3,4.1,2.6,0.775,2.4,0.8,1.7,31,31,7.5,20,0.55,20,42.5,2.2,0.8,1.4,34.6,0.3,0,0.3,0,0.1
128,"Tulsa Golden Hurricane",12,3.5,4.1,2,0.571,2.5,0.8,1.7,33.3,33.3,19,14.3,0.33,11.9,28.6,2,0.8,1.2,41.7,0.5,0,0.5,0,0.2
128,"Bryant University Bulldogs",13,3.2,4.1,2.4,0.756,1.9,0.8,1.2,40,40,24.4,22,0.6,22,36.6,1.8,0.8,1,43.5,0.2,0,0.2,0,0.08
128,"Southern Illinois Salukis",10,3.3,4.1,3.1,0.939,2.5,1.1,1.4,44,46,9.1,21.2,0.48,21.2,45.5,2.3,1,1.3,43.5,0.2,0.1,0.1,50,0.08
128,"Merrimack Warriors",10,3.5,4.1,2.5,0.714,2.6,1.1,1.5,42.3,42.3,17.1,8.6,0.23,5.7,37.1,2.3,1.1,1.2,47.8,0.3,0,0.3,0,0.12
128,"Delaware Fightin Blue Hens",10,3.4,4.1,2.3,0.676,3,1.1,1.9,36.7,36.7,11.8,2.9,0.03,2.9,32.4,2.7,1.1,1.6,40.7,0.3,0,0.3,0,0.1
128,"Eastern Michigan Eagles",11,3.3,4.1,1.9,0.583,2,0.7,1.3,36.4,36.4,27.8,13.9,0.41,11.1,30.6,1.8,0.7,1.1,40,0.2,0,0.2,0,0.09
145,"Florida Gulf Coast Eagles",10,3.4,4,2,0.588,2.7,0.9,1.8,33.3,33.3,14.7,5.9,0.15,5.9,29.4,2.4,0.9,1.5,37.5,0.3,0,0.3,0,0.11
145,"LSU Tigers",13,3.6,4,1.5,0.426,2.2,0.5,1.6,25,26.8,31.9,8.5,0.29,8.5,21.3,1.9,0.5,1.5,24,0.2,0.1,0.2,33.3,0.11
145,"Wichita State Shockers",13,3.4,4,2.4,0.705,2.5,0.8,1.6,34.4,39.1,9.1,18.2,0.5,15.9,38.6,2.2,0.6,1.6,27.6,0.2,0.2,0,100,0.09
145,"Georgia Lady Bulldogs",13,3.2,4,2.1,0.643,1.9,0.7,1.2,36,36,23.8,16.7,0.56,14.3,35.7,1.6,0.7,0.9,42.9,0.3,0,0.3,0,0.16
145,"Idaho Vandals",13,3.5,4,2,0.578,2.8,0.8,2,27.8,27.8,13.3,6.7,0.17,6.7,28.9,2.4,0.8,1.6,32.3,0.4,0,0.4,0,0.14
145,"Colorado State Rams",13,3,4,1.6,0.538,1.8,0.4,1.4,21.7,23.9,23.1,17.9,0.61,17.9,28.2,1.4,0.3,1.1,22.2,0.4,0.1,0.3,20,0.22
145,"UMBC Retrievers",11,3.3,4,1.6,0.5,2.2,0.5,1.7,20.8,22.9,19.4,13.9,0.42,11.1,27.8,1.8,0.4,1.5,20,0.4,0.1,0.3,25,0.17
145,"Campbell Fighting Camels",15,3.2,4,2,0.625,1.9,0.6,1.3,32.1,32.1,25,20.8,0.64,20.8,33.3,1.8,0.6,1.2,33.3,0.1,0,0.1,0,0.04
145,"Stetson Hatters",9,3.3,4,2.1,0.633,2.4,0.8,1.7,31.8,34.1,13.3,16.7,0.41,13.3,33.3,2.2,0.7,1.6,30,0.2,0.1,0.1,50,0.09
145,"East Carolina Pirates",14,3.4,4,1.9,0.574,2.1,0.6,1.6,26.7,26.7,23.4,14.9,0.43,12.8,29.8,2,0.6,1.4,28.6,0.1,0,0.1,0,0.07
145,"Connecticut Huskies",12,3.3,4,1.3,0.385,2.5,0.4,2.1,16.7,18.3,17.9,7.7,0.17,5.1,17.9,1.8,0.3,1.5,18.2,0.7,0.1,0.6,12.5,0.27
145,"Saint Joseph's Hawks",10,3,4,2.2,0.733,2.5,1,1.5,40,42,13.3,3.3,0.08,3.3,36.7,2.4,0.9,1.5,37.5,0.1,0.1,0,100,0.04
157,"Kansas State Wildcats",14,3.2,3.9,2.4,0.756,2.6,1,1.6,37.8,39.2,11.1,6.7,0.16,6.7,37.8,2.4,0.9,1.4,39.4,0.3,0.1,0.2,25,0.11
157,"Oral Roberts Golden Eagles",12,3.6,3.9,3,0.837,2.7,1,1.7,37.5,37.5,9.3,18.6,0.47,11.6,41.9,2.3,1,1.3,44.4,0.4,0,0.4,0,0.16
157,"UTEP Miners",10,3.3,3.9,3,0.909,2.4,0.9,1.5,37.5,41.7,9.1,21.2,0.54,15.2,42.4,1.8,0.7,1.1,38.9,0.6,0.2,0.4,33.3,0.25
157,"Pennsylvania Quakers",11,3,3.9,2.5,0.818,2,0.7,1.3,36.4,40.9,18.2,15.2,0.45,9.1,39.4,1.8,0.5,1.3,30,0.2,0.2,0,100,0.09
157,"Rice Owls",13,3.2,3.9,2.8,0.878,2,0.8,1.2,42.3,46.2,17.1,22,0.65,22,43.9,1.8,0.7,1.2,37.5,0.2,0.2,0,100,0.08
157,"Charlotte 49ers",13,3.2,3.9,2.7,0.833,2.2,0.8,1.4,37.9,43.1,14.3,16.7,0.48,14.3,40.5,1.8,0.6,1.2,33.3,0.4,0.2,0.2,60,0.17
