sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
289,"Air Force Falcons",12,13,16.1,12.8,0.987,9.8,4.7,5.2,47.5,55.9,16.7,9.6,0.23,9.6,43.6,5.8,3,2.8,51.4,4,1.7,2.3,41.7,0.41
289,"Chicago State Cougars",11,13.6,16.1,10.4,0.76,8.6,4.1,4.5,47.4,50,25.3,13.3,0.39,12.7,40,6.6,3.6,3,54.8,2,0.5,1.5,22.7,0.23
291,"Nevada Wolf Pack",11,12.5,16,8.9,0.715,8.1,3.3,4.8,40.4,41.6,24.1,12.4,0.36,11.7,35.8,7.1,3.1,4,43.6,1,0.2,0.8,18.2,0.12
291,"Fairleigh Dickinson Knights",11,13,16,13.4,1.028,10.7,5.3,5.5,49.2,58.9,13.3,5.6,0.12,4.9,44.1,4.7,3.2,1.5,67.3,6,2.1,3.9,34.8,0.56
293,"Baylor Bears",14,13.3,15.9,15.6,1.172,10.1,6.1,4,60.3,67.4,17.2,12.4,0.26,11.3,52.2,6.8,4.6,2.1,68.4,3.3,1.4,1.9,43.5,0.33
293,"Arizona State Sun Devils",14,13.4,15.9,12.6,0.936,9.6,5.1,4.5,53,56.3,19.7,10.6,0.28,7.4,45.7,7.6,4.4,3.2,57.9,1.9,0.6,1.3,33.3,0.2
293,"Appalachian State Mountaineers",11,12,15.9,11.3,0.939,7.9,4,3.9,50.6,57.5,22,12.9,0.39,10.6,44.7,5.1,2.9,2.2,57.1,2.8,1.1,1.7,38.7,0.36
293,"Northern Colorado Bears",13,13.8,15.9,13.3,0.961,10.5,5.1,5.5,48.2,53.3,16.1,12.2,0.26,10.6,44.4,6.7,4,2.7,59.8,3.8,1.1,2.8,28,0.36
293,"South Dakota Coyotes",13,13.5,15.9,11.8,0.869,9.9,4.5,5.5,45,46.9,16.5,11.4,0.29,10.2,42,7.8,4.1,3.8,52,2.1,0.4,1.7,18.5,0.21
298,"Marshall Thundering Herd",14,13.1,15.8,12.6,0.957,10.4,5,5.4,48.3,53.1,15.2,8.2,0.18,7.6,44,6.2,4,2.2,64.4,4.1,1,3.1,24.1,0.4
299,"Arkansas-(Little Rock) Trojans",12,13.1,15.7,12.4,0.949,9,4.8,4.2,53.7,56.9,21.7,15.3,0.36,13.4,44.6,7.3,4.3,3.1,58,1.7,0.6,1.1,35,0.19
299,"Elon Phoenix",11,13.4,15.7,10.7,0.803,10,4.5,5.5,44.5,50.5,20.4,5.4,0.14,5.4,36.7,5.8,3.3,2.5,56.3,4.2,1.2,3,28.3,0.42
301,"Montana Lady Griz",11,12.1,15.6,10.6,0.88,8.9,3.6,5.3,40.8,50,18,9,0.24,9,37.6,3.6,2,1.6,55,5.3,1.6,3.6,31,0.59
301,"UNLV Rebels",12,12.3,15.6,10,0.811,9.2,3.7,5.5,40,47.3,19.6,8.1,0.19,7.4,35.1,5.8,2.3,3.4,40.6,3.4,1.3,2.1,39,0.37
303,"Saint Mary's Gaels",13,12,15.5,10.3,0.859,8.2,4.2,4,50.9,55.2,25,7.7,0.22,7.1,41.7,5.8,3.5,2.4,59.2,2.3,0.7,1.6,30,0.28
303,"Loyola (Chicago) Ramblers",12,12.1,15.5,8.4,0.697,9.4,3.3,6.1,35.4,41.2,17.9,4.1,0.11,4.1,31,5.2,2.3,2.9,43.5,4.3,1.1,3.2,25.5,0.45
303,"Canisius Golden Griffins",11,12.3,15.5,10,0.815,7.4,3.8,3.5,51.9,58,31.9,8.1,0.27,7.4,39.3,5.6,2.9,2.7,51.6,1.7,0.9,0.8,52.6,0.23
306,"Vermont Catamounts",14,11.3,15.4,13,1.152,8.8,5.2,3.6,59.3,66.7,16.5,7,0.16,6.3,51.9,5.9,3.9,1.9,67.1,2.9,1.3,1.6,43.9,0.33
306,"Western Michigan Broncos",10,12.6,15.4,9.6,0.762,9.3,3.8,5.5,40.9,47.8,21.4,5.6,0.14,4.8,34.1,5.3,2.5,2.8,47.2,4,1.3,2.7,32.5,0.43
