sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
277,"Montana State Bobcats",11,2.5,3,2.4,0.929,1.6,0.8,0.8,50,58.3,25,10.7,0.33,7.1,42.9,1.1,0.5,0.5,50,0.5,0.3,0.3,50,0.33
277,"Nicholls State Colonels",9,2.7,3,0.3,0.125,2.1,0.1,2,5.3,7.9,20.8,0,0,0,4.2,1,0,1,0,1.1,0.1,1,10,0.53
277,"Abilene Christian Wildcats",12,2.3,3,1.6,0.679,1.4,0.5,0.9,35.3,47.1,35.7,7.1,0.18,7.1,25,0.7,0.2,0.5,25,0.8,0.3,0.4,44.4,0.53
288,"Nebraska-Omaha Mavericks",14,2.5,2.9,1.7,0.686,2.1,0.7,1.4,34.5,39.7,14.3,2.9,0.07,2.9,31.4,1.1,0.5,0.6,43.8,0.9,0.2,0.7,23.1,0.45
288,"Tulane Green Wave",12,2.6,2.9,2,0.774,2,0.8,1.2,41.7,45.8,16.1,6.5,0.21,6.5,38.7,1.5,0.7,0.8,44.4,0.5,0.2,0.3,33.3,0.25
288,"Fordham Rams",12,2.5,2.9,1.5,0.6,1.5,0.4,1.1,27.8,36.1,30,10,0.33,10,26.7,0.8,0.2,0.7,20,0.7,0.3,0.4,37.5,0.44
288,"Eastern Illinois Panthers",13,2.5,2.9,1.8,0.719,1.9,0.8,1.2,40,42,15.6,6.3,0.16,6.3,37.5,1.7,0.7,1,40.9,0.2,0.1,0.2,33.3,0.12
288,"Manhattan Jaspers",10,2.4,2.9,2.2,0.917,1.8,0.7,1.1,38.9,52.8,16.7,12.5,0.28,8.3,33.3,0.8,0.2,0.6,25,1,0.5,0.5,50,0.56
288,"Western Carolina Lady Catamounts",14,2.4,2.9,1.7,0.727,1.6,0.6,0.9,40.9,47.7,24.2,9.1,0.27,9.1,33.3,0.9,0.4,0.4,50,0.7,0.2,0.5,30,0.45
288,"Northern Kentucky Norse",14,2.4,2.9,2.4,1,1.9,0.9,1,48.1,55.6,12.1,9.1,0.19,6.1,45.5,0.9,0.6,0.3,69.2,1,0.3,0.7,28.6,0.52
288,"Texas-(San Antonio) Roadrunners",11,2.4,2.9,1.9,0.808,1.8,0.7,1.1,40,50,19.2,3.8,0.1,3.8,34.6,1,0.4,0.6,36.4,0.8,0.4,0.5,44.4,0.45
288,"Florida Gulf Coast Eagles",10,2.4,2.9,2,0.833,1.6,0.7,0.9,43.8,59.4,29.2,4.2,0.13,4.2,33.3,0.6,0.2,0.4,33.3,1,0.5,0.5,50,0.63
288,"Texas A&M Aggies",9,2.3,2.9,1.9,0.81,1.7,0.6,1.1,33.3,43.3,19,9.5,0.27,9.5,33.3,0.8,0.2,0.6,28.6,0.9,0.3,0.6,37.5,0.53
298,"Houston Christian Huskies",10,2.5,2.8,1.2,0.48,1.6,0.3,1.3,18.8,18.8,20,16,0.5,16,28,0.7,0.3,0.4,42.9,0.9,0,0.9,0,0.56
298,"Louisiana-(Lafayette) Ragin Cajuns",11,2.5,2.8,1.6,0.667,1.3,0.7,0.5,57.1,60.7,48.1,3.7,0.07,3.7,29.6,0.8,0.6,0.2,77.8,0.5,0.1,0.4,20,0.36
298,"North Carolina-Wilmington Seahawks",11,2.5,2.8,2.5,1,1.8,0.8,1,45,55,11.1,14.8,0.4,14.8,44.4,0.8,0.5,0.4,55.6,1,0.4,0.6,36.4,0.55
298,"East Carolina Pirates",14,2.4,2.8,1.6,0.667,2,0.6,1.4,32.1,35.7,12.1,3,0.07,3,30.3,1.5,0.5,1,33.3,0.5,0.1,0.4,28.6,0.25
298,"Columbia Lions",12,2.3,2.8,0.9,0.407,1.6,0.3,1.3,15.8,21.1,18.5,11.1,0.32,11.1,18.5,0.6,0.1,0.5,14.3,1,0.2,0.8,16.7,0.63
298,"Delaware State Hornets",13,2.3,2.8,2.3,1,1.5,0.6,0.9,40,47.5,13.3,20,0.7,16.7,46.7,0.9,0.4,0.5,41.7,0.6,0.2,0.4,37.5,0.4
304,"Mississippi Valley State Delta Devils",11,2.5,2.7,1.8,0.714,1.6,0.5,1.2,27.8,30.6,17.9,17.9,0.56,14.3,35.7,1.1,0.4,0.7,33.3,0.5,0.1,0.5,16.7,0.33
304,"Texas-(Arlington) Mavericks",12,2.3,2.7,1.2,0.5,1.6,0.4,1.2,26.3,28.9,28.6,7.1,0.16,3.6,21.4,0.8,0.3,0.5,40,0.8,0.1,0.7,11.1,0.47
304,"UCF Knights",12,2.3,2.7,1.5,0.667,1.8,0.5,1.3,28.6,31,11.1,11.1,0.29,11.1,33.3,1.3,0.4,0.9,31.3,0.4,0.1,0.3,20,0.24
307,"Northern Arizona Lumberjacks",13,2.3,2.6,1.3,0.567,1.7,0.4,1.3,22.7,27.3,13.3,13.3,0.36,3.3,30,0.7,0.2,0.5,33.3,1,0.2,0.8,15.4,0.59
307,"UMKC Kangaroos",12,2.3,2.6,1.8,0.815,1.8,0.7,1.2,36.4,45.5,14.8,7.4,0.14,7.4,33.3,1.1,0.3,0.8,30.8,0.8,0.3,0.4,44.4,0.41
307,"Louisiana Tech Lady Techsters",11,2.3,2.6,1.7,0.76,1.6,0.6,1,38.9,44.4,20,8,0.22,8,36,1.2,0.5,0.7,38.5,0.5,0.2,0.3,40,0.28
310,"Tennessee Lady Volunteers",11,2.2,2.5,1.2,0.542,1.4,0.3,1.1,20,20,20.8,20.8,0.6,20.8,29.2,0.8,0.3,0.5,33.3,0.5,0,0.5,0,0.4
310,"Arkansas State Red Wolves",13,2.2,2.5,1.6,0.724,1.8,0.5,1.2,30.4,39.1,10.3,10.3,0.26,10.3,31,1.2,0.2,0.9,20,0.6,0.3,0.3,50,0.35
310,"Florida International Panthers",10,2.3,2.5,1.5,0.652,1.5,0.3,1.2,20,20,13,21.7,0.67,17.4,34.8,1.4,0.3,1.1,21.4,0.1,0,0.1,0,0.07
310,"Hampton Pirates",9,2.1,2.5,1.3,0.632,1.6,0.7,0.9,42.9,42.9,26.3,0,0,0,31.6,1.4,0.7,0.8,46.2,0.1,0,0.1,0,0.07
310,"Boston College Eagles",14,2,2.5,1.3,0.643,1.7,0.4,1.3,25,31.3,7.1,7.1,0.21,7.1,28.6,0.7,0.2,0.5,30,1,0.2,0.8,21.4,0.58
310,"Grambling State Tigers",13,2.2,2.5,1.7,0.786,1.8,0.5,1.3,26.1,32.6,3.6,14.3,0.35,14.3,35.7,1,0.2,0.8,23.1,0.8,0.2,0.5,30,0.43
