sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
81,"Texas A&M Aggies",22,2.1,2.4,1.7,0.826,1.3,0.5,0.8,37.9,41.4,15.2,21.7,0.69,21.7,41.3,1,0.4,0.6,39.1,0.3,0.1,0.2,33.3,0.21
82,"Tennessee Tech Golden Eagles",27,4,5.1,3.3,0.824,3.1,1.2,1.9,39.3,40.5,12,13.9,0.31,13.9,40.7,2.8,1.1,1.6,41.3,0.3,0.1,0.3,22.2,0.11
83,"East Texas A&M Lions",26,3.2,3.8,2.7,0.821,2.2,0.9,1.3,41.1,41.1,16.7,20.2,0.55,17.9,44,2,0.9,1.1,44.2,0.2,0,0.2,0,0.07
83,"Furman Paladins",28,3.4,4,2.8,0.821,1.9,0.8,1.1,40.7,44.4,17.9,29.5,0.94,24.2,44.2,1.7,0.6,1,38.3,0.3,0.1,0.1,57.1,0.13
83,"UAB Blazers",27,2.5,2.9,2,0.821,1.7,0.8,1,44.7,45.7,20.9,14.9,0.34,13.4,37.3,1.6,0.7,0.9,45.5,0.1,0,0.1,33.3,0.06
83,"Saint Mary's Gaels",29,2.7,3.5,2.2,0.821,1.9,0.8,1.1,43.6,46.4,21.8,12.8,0.29,12.8,37.2,1.7,0.7,1,42.9,0.2,0.1,0.1,50,0.11
87,"Austin Peay Governors",26,3,3.9,2.4,0.818,1.8,0.8,1,45.7,46.7,27.3,18.2,0.52,13,40.3,1.6,0.8,0.8,47.6,0.2,0,0.1,25,0.09
87,"Sacramento State Hornets",28,2.8,3.4,2.3,0.818,2.1,0.9,1.2,42.4,44.9,13,11.7,0.29,11.7,41.6,1.9,0.8,1.1,40.7,0.2,0.1,0.1,60,0.08
87,"Southeastern Louisiana Lions",26,0.8,1,0.7,0.818,0.5,0.2,0.2,50,50,22.7,27.3,0.92,27.3,40.9,0.4,0.2,0.2,54.5,0,0,0,0,0.08
90,"Fairfield Stags",28,5.4,7,4.4,0.816,4.1,1.7,2.4,42.1,43.4,16.4,10.5,0.25,9.9,39.5,3.9,1.6,2.3,41.7,0.2,0.1,0.1,50,0.05
91,"Washington State Cougars",29,3.1,3.8,2.6,0.813,2.5,1,1.5,40.3,41,11,9.9,0.25,9.9,40.7,2.2,1,1.2,43.8,0.3,0,0.2,12.5,0.11
92,"Pacific Tigers",27,2.6,3.1,2.1,0.812,2,0.8,1.2,38.9,38.9,10.1,15.9,0.35,13,40.6,1.9,0.8,1.1,40.4,0.1,0,0.1,0,0.04
